RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023
99125,2886,97211,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,,,,,,,,,,,,,,1524.208523,1537.38635,1544.39481,1561.138533,1555.910827,1534.31471,1513.765007,1507.603192,1527.312956,1546.375793,1557.286571,1570.318315,1590.544204,1607.304507,1603.601747,1588.677803,1597.379665,1571.623507,1569.988234,1562.232124,1566.709986,1578.756688,1579.088566,1599.531222,1602.44522,1630.672347,1640.61162,1646.99473,1626.923517,1617.082697,1586.490868,1597.044657,1604.246512,1621.846158,1600.573904,1609.677853,1626.609204,1653.400461,1666.447451,1666.407972,1687.001537,1677.928085,1692.174336,1671.15988,1659.125323,1665.661671,1653.964255,1650.202691,1649.792624,1665.160159,1700.584712,1710.177865,1740.444596,1749.258615,1739.645321,1708.379681,1725.146252,1715.06849,1747.752772,1711.472375,1743.183181,1762.833241,1810.530791,1843.527634,1855.327043,1868.991437,1845.444944,1851.82101,1861.100763,1882.667934,1882.785454,1882.021912,1901.676999,1926.110995,1962.133521,1974.675015,1972.935392,1954.77965,1944.60317,1942.736056,1988.770855,2023.136507,2062.466972,2037.91338,2020.878788
94739,2888,85023,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,875.9496583,881.8743059,912.1529855,916.4098043,891.1167173,890.7665925,892.6359779,891.8529665,891.366226,880.9942535,901.1489687,892.5011123,893.7373234,897.5203448,935.6355581,959.0704272,952.8743235,937.913769,941.871702,935.8368764,938.521081,933.3583191,956.9989033,949.5260504,959.952998,942.8182351,962.0343285,961.596912,964.9200259,980.8955488,1003.327449,1037.248802,1030.501526,1027.115951,1008.779145,1012.664565,1006.625931,1032.050973,1033.481186,1057.471766,1057.223323,1077.81673,1088.207448,1109.177029,1110.114165,1109.459722,1104.62644,1093.487654,1100.759501,1112.580914,1117.866862,1104.044835,1104.563094,1129.631092,1157.03501,1160.821776,1167.173895,1178.528504,1204.933167,1207.658265,1216.795523,1230.424682,1260.958399,1293.509248,1335.422512,1394.363698,1463.816162,1512.885488,1546.812791,1553.546112,1564.122388,1551.20136,1558.791068,1534.001963,1555.962735,1556.56858,1578.316498,1579.997512,1597.549216,1570.025062,1561.348406,1537.416044,1531.211422,1524.193198,1503.496248,1521.565609,1510.495347,1540.79281
96998,2889,92694,zip,CA,CA,,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,2124.733495,2135.771064,2163.017226,2158.271881,2163.330735,2131.001371,2147.056645,2143.145328,2136.696826,2135.21373,2156.754602,2192.899804,2212.263891,2219.141885,2205.249855,2180.062163,2164.685808,2160.753568,2181.040188,2178.787857,2187.384317,2197.904959,2212.123425,2214.425936,2197.48334,2185.061326,2172.830023,2180.901721,2188.800914,,2399.462993,2429.37008,2293.778306,2300.169649,2302.047651,2319.800993,2314.803641,2338.454657,2341.850682,2344.343862,2332.524175,2337.958448,2342.664717,2363.833358,2362.181812,2380.827578,2379.971318,2392.758238,2368.487228,2368.14814,2348.356442,2390.78402,2437.089494,2456.881386,2432.678842,2420.722223,2422.454961,2456.416435,2478.697874,2512.94986,2564.54537,2601.250581,2638.796049,2670.850867,2748.38472,2781.920164,2777.993598,2738.853393,2776.413223,2844.702252,2965.556301,2996.679778,3080.214493,3040.033455,3078.635792,3079.019531,3080.20302,3099.052887,3058.448034,3054.436546,3038.544652,3032.733856,3086.272947,3107.138889
92107,2890,77803,zip,TX,TX,Bryan,"College Station-Bryan, TX",Brazos County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.887594,,1259.964202,1337.038536,1441.747629,1431.335499,1418.520965,1429.936508
72826,2892,33801,zip,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.547138,1327.046406,1348.713529,1365.494978,1402.675848,1423.79949,1448.756423,1465.417356,1472.94664,1483.421624,1511.647114,1509.950727,1505.54399,1475.671156,1494.344572,1532.239712,1573.076476,1581.588889
60462,2895,6824,zip,CT,CT,Fairfield,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,,,,,,,,,,,,,,,1668.826245,1630.270514,1635.27105,1638.86506,1627.512416,1551.878565,1466.888493,1437.530221,1589.256779,1700.536989,1775.646197,1723.473137,1734.390973,1769.641361,1787.737812,1817.380756,1821.531925,1768.356707,1725.159074,1712.982914,1747.026378,1769.402931,1777.279775,1815.492414,1833.946417,1857.207819,1842.919867,1843.859665,1804.405335,1789.575597,1739.14429,1809.819502,1851.960804,1865.699166,1840.815198,1877.634213,1941.358472,1944.543817,1905.331209,1928.745759,1949.545318,1958.952172,1930.177099,1981.92187,1956.270522,2009.71893,1997.300373,2205.698428,2303.77693,2424.696599,2327.426627,2294.015184,2239.781788,2254.406103,2247.159027,,2407.887386,2514.841862,2545.97091,2570.622993,2613.021089,2632.504742,2723.166884,2731.738544,2753.674545,2518.70637,2507.96028,,2557.966039,2723.248456,3199.844653,3219.251131,3280.203816,3396.193703,3440.291555,3418.846745,3234.779807,3175.514996,3147.96838,3163.438894,3297.878146,3335.652257,3349.00757,3407.544048
84492,2896,60441,zip,IL,IL,Lockport,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.692636,1568.694906,1565.572122,1586.488488,1612.214036,1612.018344,1600.443974,1590.156784,1611.178858,1606.415404,1619.381138,1627.455825,1662.1654,1697.944537,1680.115574,1707.577105,1714.739876,1760.234559,1755.688028,1764.890207,1778.372782,1824.268411,1867.034298,1912.523019,1949.890954,1981.92811,2009.100056,1991.176954,1975.021548,1922.942121,1899.887946,1914.527251,1950.026049,2013.772456,2035.497662,2098.527778
94803,2897,85208,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1094.271562,1103.237766,1106.83221,1111.627951,1121.317378,1134.963429,1134.746293,1132.369684,1142.203668,1139.396874,1151.332547,1155.282209,1170.8471,1173.747151,1168.912375,1156.673614,1154.892234,1174.713704,1192.419953,1195.935835,1207.466106,1207.536953,1221.710061,1217.353138,1223.949966,1232.127325,1230.545863,1244.738758,1242.814671,1245.672043,1255.687173,1271.25423,1284.882424,1274.986864,1270.691728,1286.544688,1305.450931,1325.156507,1318.53901,1321.181174,1324.162007,1335.512648,1339.883804,1346.579139,1360.883742,1375.897284,1380.131418,1385.742837,1395.607237,1414.207109,1434.154016,1431.421149,1444.680522,1443.183649,1478.06436,1484.615401,1495.683309,1497.556803,1505.117101,1520.36893,1543.002159,1541.626167,1551.970705,1534.635788,1571.36644,1600.832938,1623.907123,1629.266253,1622.382302,1619.535923,1628.872765,1664.152137,1753.106601,1795.468126,1864.764446,1892.00694,1963.537905,2033.483166,2055.644604,2078.761221,2048.032389,2068.931754,2045.964266,2036.419439,2033.20728,2081.62458,2120.352388,2155.727485,2195.510863,2203.556225,2182.811297,2100.072005,2069.385714,2060.391167,2096.79992,2091.14366,2112.508851,2131.568519
74287,2898,37312,zip,TN,TN,Cleveland,"Cleveland, TN",Bradley County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.697985,1093.777376,1057.605546,1068.00555,1111.406503,1141.132449,1137.086912,1145.596869,1160.079134,1187.239794,1227.998385,1270.091351,1297.94121,1273.997843,1266.751443,1261.50828,1278.558479,1293.71685,1328.675148,1341.163262,1367.886378,1362.967482,1345.5895,1360.344429,1399.829311,1420.18301,1393.71267,1381.553055,1382.575774,1395.933333
97701,2900,94401,zip,CA,CA,San Mateo,"San Francisco-Oakland-Berkeley, CA",San Mateo County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.022526,2681.802017,2730.123119,2692.00238,2691.068812,2650.81577,2715.492476,2720.201788,2693.875121,2640.598789,2673.611822,2722.064151,2808.887238,2823.274453,2817.06234,2799.963894,2780.932754,2762.610432,2696.82307,2778.949457,2829.460635,2913.437106,2853.86464,2864.25495,2867.892495,2920.020845,2932.150342,2946.129121,2931.747132,2890.577797,2854.873634,2822.755463,2842.253252,2859.811797,2852.828243,2861.680362,2846.04634,2846.398234,2817.958413,2790.141077,2720.433766,2661.382961,2606.827073,2594.70266,2588.345017,2594.988201,2602.673478,2605.471346,2680.821117,2779.81027,2881.795001,2907.537018,2841.33795,2817.643846,2826.289504,2874.127921,2911.889837,2912.357865,2937.245852,2921.015147,2950.201022,2963.699608,2981.340793,3123.129347,3132.16609,3114.389499,2999.193155,3003.642477,3037.392734,3028.519841
98154,2901,95377,zip,CA,CA,Tracy,"Stockton, CA",San Joaquin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.906671,2669.180508,2837.893726,2896.62923,2962.943684,2963.970926,2999.488682,2932.990939,2889.290715,2878.079793,2891.969649,2910.98637,2888.356347,2950.906051,3027.123895,3064.485912,3021.041267,2954.342761,2872.292444,2838.297087,2686.072729,2729.280618,2751.126745,2946.907953,3015.441991,3067.309524
97994,2902,95126,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,2560.053222,2575.536105,2630.876093,2618.885379,2619.892322,2596.034558,2541.174622,2540.013697,2529.504252,2619.191705,2619.774947,2635.033372,2608.767012,2638.1254,2644.478808,2664.896685,2652.92577,2711.461535,2681.232012,2707.411599,2693.399763,2743.907293,2769.333309,2760.822091,2761.200412,2750.687091,2759.710357,2788.520177,2787.029264,2835.253,2827.546449,2842.810926,2827.257453,2840.860633,2848.469844,2852.985121,2858.872832,2895.919051,2921.888596,2927.98965,2940.90687,2916.732578,2878.083035,2837.107139,2845.794249,2899.659442,2922.226958,2919.016155,2866.850361,2833.829408,2777.422678,2739.218788,2662.92255,2633.679986,2626.593231,2651.735047,2659.958338,2651.037995,2644.978768,2651.450277,2662.299741,2692.358289,2743.31365,2810.162639,2856.42159,2862.07352,2831.877283,2798.108184,2817.224943,2870.667136,2918.501988,2924.073067,2935.565174,2996.298212,3068.384252,3104.565497,3100.559759,3073.295935,3038.971031,2994.292953,2960.205661,2953.616584,2973.517363,2995.478333
72839,2903,33823,zip,FL,FL,Auburndale,"Lakeland-Winter Haven, FL",Polk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.701325,1618.532236,1638.198594,1714.382061,1737.756625,1739.626187,1744.621156,1769.473448,1812.395217,1755.695256,1749.565743,1737.954644,1793.438942,1818.365773,1823.965668,1792.015873
67012,2905,21742,zip,MD,MD,Paramount-Long Meadow,"Hagerstown-Martinsburg, MD-WV",Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.23417,1607.25
72608,2906,33442,zip,FL,FL,Deerfield Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.272091,1492.92836,1499.650568,1485.462226,1461.63477,1485.945182,1485.136116,1501.82548,1490.472864,1515.123601,1538.220746,1548.042461,1496.961388,1496.405528,1541.627493,1573.122828,1569.67759,1517.49304,1534.851271,1563.441759,1576.899796,1577.633615,1548.703135,1570.89611,1581.374939,1649.225712,1675.712929,1688.819023,1652.638406,1686.791895,1719.690692,1766.293875,1823.171549,1909.996305,2035.416082,2132.47955,2216.155448,2284.991966,2226.586761,2193.813049,2171.441749,2184.555919,2244.81297,2256.197713,2322.646476,2304.903891,2294.904645,2408.817576,2474.364313,2552.002527,2418.253894,2340.878072,2323.809524
71910,2908,32277,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,967.6213708,971.6039507,985.8170654,989.1516585,996.6809904,998.1845374,1006.151955,1006.338382,999.1986673,992.8143224,,1003.515947,1013.186489,1024.978087,1017.906757,1018.485826,1026.145142,1033.823644,1032.748911,1026.940435,1026.930515,1026.294505,1023.473213,1013.653852,1019.663316,1030.222304,1039.795906,1050.762443,1062.308913,1070.575056,1065.034781,1055.742317,1059.666938,1075.702154,1089.668375,1075.578165,1070.527281,1083.095185,1114.084528,1129.949703,1130.570573,1137.836389,1167.424926,1171.024942,1169.142268,1138.014259,1130.95473,1126.513077,1141.339618,1153.888635,1171.705716,1160.871894,1154.594771,1153.776788,1162.129057,1171.99124,1163.072847,1162.095826,1157.120707,1155.329118,1146.883567,1131.863322,1121.209305,1124.602221,1149.573509,1181.609971,1207.620586,1217.500715,1210.050992,1202.889234,1198.56003,1216.312533,1227.843682,1247.006031,1210.008131,1244.144422,1280.562179,1364.308751,1406.25009,1465.772317,1527.153848,1568.851288,1578.081309,1605.023352,1588.855054,1600.002316,1602.66558,1600.967767,1609.570226,1628.297113,1686.534135,1693.699153,1692.507727,1693.277319,1673.353019,1630.315624,1600.682737,1600.792735
100170,2909,99223,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.284313,2280
77021,2910,44121,zip,OH,OH,Cleveland Heights,"Cleveland-Elyria, OH",Cuyahoga County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.074552,1304.553079,1329.616043,1350.241128,1365.948616,1357.952344,1356.89199,1371.397823,1362.286882,1378.225981,1356.293945,1333.525889,1344.919442,1346.258054,1369.307264,1352.903571
66667,2911,20853,zip,MD,MD,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2925
96123,2912,90277,zip,CA,CA,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2082.072836,2078.05005,2082.936486,2095.794579,2112.709518,2125.375915,2161.216013,2207.62649,2217.198492,2195.363767,2186.152102,2182.913648,2218.5946,2220.491262,2222.288684,2224.820208,2219.37805,2248.815282,2253.342211,2260.124193,2283.467157,2263.086504,2268.360829,2273.484166,2308.960181,2341.292225,2344.478964,2341.655137,2363.006561,2357.098693,2375.427552,2348.042929,2352.723436,2344.215278,2369.136507,2388.202247,2430.008844,2447.834971,2466.918952,2462.563945,2472.090795,2479.924512,2500.320551,2497.416889,2492.696019,2465.569035,2471.4307,2492.062761,2517.530936,2542.318623,2549.329626,2585.159728,2605.35068,2640.431019,2647.41847,2641.913297,2609.595252,2592.663807,2590.576648,2609.039342,2609.146323,2599.218276,2616.114744,2638.84079,2650.723402,2645.313254,2644.528884,2639.753081,2641.840446,2644.128268,2713.200164,2739.425071,2764.476061,2761.637972,2785.616206,2830.307876,2841.192837,2856.350014,2890.188291,2920.29761,2943.275103,2951.016068,2958.500164,2994.527248,3014.769454,3059.541252,3087.518339,3111.771429,3144.853518,3153.870676,3153.966019,3175.396773,3176.826887,3192.058801,3251.930437,3254.804073,3253.039156,3220.08956
60561,2913,7050,zip,NJ,NJ,Orange,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.058986,1583.980773,1580.044772,1630.417296,1671.680128,1734.087516,1704.031779,1683.296259,1663.202623,1688.142301,1692.916667
69206,2914,27103,zip,NC,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,1002.588628,1013.076252,1027.767143,1026.747725,1030.634875,1027.434482,1016.776734,1006.948994,,1003.464589,999.0528816,1003.608045,1017.845013,1040.688236,1040.520909,1032.738179,1034.666672,1037.855653,1029.761323,1025.062966,1029.226034,1043.161663,1042.451943,1039.431044,1060.460456,1079.729023,1094.688393,1089.008918,1093.168628,1098.095,1113.137672,1110.881712,1103.733799,1107.820614,1107.32524,1114.06679,1108.309662,1113.040881,1130.286198,1134.326432,1143.029422,1132.11447,1145.000525,1137.331936,1150.337627,1145.884127,1162.415716,1159.121152,1163.571957,1173.783494,1193.694752,1214.215962,1213.321778,1216.029804,1216.315841,1221.305717,1218.2479,1208.709161,1209.684352,1206.149846,1224.761097,1238.126304,1264.717573,1281.425926,1296.735029,1307.902921,1317.744534,1327.557161,1317.028921,1304.488762,1306.978395,1330.74134,1353.677536,1366.849468,1392.471184,1425.5215,1466.300029,1504.262864,1517.916738,1512.729502,1493.373006,1475.523778,1466.114004,1512.68424,1544.052707,1596.449952,1590.438764,1609.164398,1626.106953,1657.018255,1679.348613,1653.550267,1656.819447,1646.694563,1694.581629,1652.519723,1673.299368,1666.166667
96162,2915,90504,zip,CA,CA,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.5
86947,2915,65714,zip,MO,MO,Nixa,"Springfield, MO",Christian County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.679415,1502.041705,1480.933436,1509.054859,1500.84743,1581.894179,1515.898915,1506.748266,1476.891597,1527.37205,1587.112231,1579.301879,1566.5
97752,2917,94545,zip,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.202935,2331.186084,2350.086101,2181.107207,2220.106074,2408.749569,2619.12558,2646.244303,2506.168212,2499.57434,2481.36378,2472.3
72482,2918,33180,zip,FL,FL,Aventura,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1949.438207,1940.067365,1943.519809,1953.846264,1973.639108,1992.135211,2016.599043,2022.779302,2006.751959,1990.20929,1992.477609,2013.941602,2023.201938,2009.474422,2006.272259,1991.197781,1985.911797,1986.736994,1985.540806,1988.034115,1987.277885,1982.32257,1988.39569,1968.974281,1978.435959,1989.657428,2002.702921,2010.879575,1992.943826,1996.470227,1998.368865,2009.806945,1993.542739,1999.531987,1987.916436,1999.689716,1994.224274,2008.948862,2028.251566,2041.884283,2045.445717,2049.084234,2040.079519,2037.118414,2024.607133,2030.65481,2027.041339,2026.698186,2018.999357,2024.658713,2008.850944,2017.103917,2021.371587,2037.17975,2032.056956,2034.498207,2033.925491,2040.090166,2050.687397,2070.071664,2089.069031,2092.055892,2066.195144,2046.395855,2025.451642,2043.987199,2056.354966,2069.499037,2075.827626,2081.415428,2133.368763,2139.683779,2183.532854,2213.11229,2291.801592,2376.699497,,2669.354271,2746.821052,2750.809165,2838.01635,3026.786353,3187.709844,3171.270942,3118.93119,3131.510413,3221.41041,3271.402747,3277.361791,3246.250634,3227.448179,3236.570849,3268.485928,3284.887669,3247.502254,3290.686702,3267.569126,3323.688889
92541,2920,78602,zip,TX,TX,Bastrop,"Austin-Round Rock-Georgetown, TX",Bastrop County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.80854,2111.5
96978,2921,92660,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2466.12294,2475.72622,2511.410768,2517.65886,2525.780344,2515.735022,2539.954727,2573.845419,2554.240166,2561.97474,2590.006327,2618.994511,2611.18931,2592.910352,2641.867695,2673.946946,2697.089107,2690.147386,2730.608377,2711.033358,2696.601349,2619.518139,2612.044031,2615.31544,2691.209717,2752.449627,2776.579768,2788.317784,2787.954953,2820.420387,2833.140419,2828.321111,2815.934965,2777.995147,2790.729215,2783.426566,2827.316828,2872.875225,2908.859873,2902.934919,2883.484585,2893.436276,2887.912722,2894.667057,2882.516925,2909.580183,2870.301129,2871.469245,2849.667709,2886.757948,2888.010243,2943.959203,2981.679799,2994.864172,2973.419337,2945.479327,2966.818609,3001.655325,3027.253018,3022.080039,3003.88893,2984.961887,2978.225408,2934.24814,2937.77865,2975.932022,3047.894243,3096.682163,3104.489433,3128.148054,3144.856872,3178.556384,3218.272836,3286.728993,3347.768148,3418.853743,3508.140773,3637.448473,3739.951199,3771.318735,3753.08665,3724.283322,3725.698134,3755.113042,3803.969847,3852.562544,3901.046084,3981.981107,4102.391542,4181.300857,4159.591749,4116.038679,4048.055248,4006.412075,3946.32878,3908.982162,3931.769245,3977.283942
96268,2922,91007,zip,CA,CA,Arcadia,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,1969.496004,1969.891014,2005.439829,1994.454711,2023.054103,1994.705481,2034.824667,2035.071966,1964.885576,1957.129898,1975.082103,2077.150597,2069.323998,2094.569373,2117.283406,2152.733918,2139.331924,2141.759989,2190.88358,2197.105231,2194.494719,2184.915231,2215.089597,2231.715595,2209.790841,2196.331341,2195.486259,2197.297111,2206.719766,2232.205356,2235.631195,2262.071435,2252.489973,2267.25552,2284.794167,2294.507868,2305.189273,2260.34953,2264.004185,2274.792919,2294.910019,2313.310734,2310.85823,2323.08331,2346.974397,2363.877202,2369.067973,2350.805195,2338.659519,2321.350899,2319.507662,2316.640756,2369.811035,2361.688418,2377.135296,2345.403838,2319.148023,2364.403087,2373.17103,2422.01354,2432.808066,2468.831821,2517.519295,2518.045498,2528.91812,2568.951043,2573.641106,2603.079223,2585.61695,2639.121475,2659.922515,2687.01083,2690.424886,2667.497321,2690.514524,2670.624847,2718.227243,2700.755625,2712.277543,2689.806893,2745.658254,2775.410588,2842.611843,2861.713889,2918.606096,2882.909091
99506,2923,98021,zip,WA,WA,Bothell,"Seattle-Tacoma-Bellevue, WA",Snohomish County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.43259,2114.153875,2022.259904,2030.902031,2057.695453,2112.658392,2086.654528,2131.401469,2088.767187,2122.474582,2114.064031,2021.027672,2031.804798,1991.406521,2110.957208,2141.150849,2212.229194,2295.476409,2348.342473,2428.706808,2424.272635,2436.319042,2445.935057,2471.673551,2499.860286,2470.271365,2479.083153,2305.401886,2379.672958,2484.531937,2798.94131,2884.328352,2758.937539,2744.642405,2709.08389,2796.090471,2732.784569,2717.555402,2719.478328,2803.152231,2834.608333
96174,2923,90606,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305
95989,2925,90008,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.446545,1468.292203,1445.599178,1470.463682,1479.85467,1520.273793,1515.032072,1552.032348,1562.634334,1594.229985,1605.342636,1592.534883,1593.718216,1585.168946,1613.488814,1630.847009,1604.69806,1590.520851,1600.464439,1630.834818,1653.230573,1643.895906,1673.642572,1661.429248,1675.705515,1672.622785,1679.115048,1690.001336,1689.49156,1709.868089,1726.784892,1716.592211,1705.001553,1686.275454,1740.319973,1752.942771,1778.5488,1740.219447,1754.455721,1763.969494,1812.296753,1848.165022,1834.594282,1842.487389,1832.377723,1866.411304,1879.111075,1961.940281,1981.308936,2011.867304,2005.017327,2061.106802,2060.427536,2076.712242,2028.679993,2024.186261,1996.292182,2028.575109,2044.190476
93211,2926,80021,zip,CO,CO,Westminster,"Denver-Aurora-Lakewood, CO",Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,1451.106555,1446.84614,1457.083978,1469.106875,1486.320623,1493.675169,1486.839721,1491.284949,1482.05499,,1460.945349,1466.618699,1487.115818,1497.28508,1524.666939,1529.766412,1551.816302,1561.282133,1574.045921,1566.962022,1556.013754,1558.417281,1555.791253,1554.834435,1540.195606,1555.908879,1572.312016,1607.147424,1598.171547,1596.062508,1597.759364,1610.526573,1598.017173,1570.99202,1565.296325,1574.306548,1583.995172,1571.317918,1556.867173,1549.406852,1572.59103,1587.994402,1601.066022,1602.792218,1589.606539,1576.595123,1559.804066,1577.39672,1605.812161,1641.36967,1681.944176,1728.777736,1783.411465,1827.130085,1853.083099,1857.717688,1842.284965,1832.372233,1830.260085,1844.212997,1862.233541,1883.838485,1916.377795,1936.788742,1956.294628,1960.346037,1956.573471,1944.69847,1934.783774,1918.632947,1910.682143,1897.43579,1907.122948,1916.32711
70594,2927,29609,zip,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.040344,1270.331419,1248.171871,1268.736963,1297.945726,1329.854917,1342.243227,1329.59253,1356.922242,1351.373869,1379.317207,1378.219499,1381.542468,1376.705724,1438.560486,1470.891655,1519.381378,1476.228399,1498.723766,1491.31931,1501.881376,1487.910578,1512.918693,1549.354819,1609.956704,1600.692592,1609.839416,1581.003968
