RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,Home_values Average_2020,Home_values Average_2021,Home_values Average_2022,Home_values Average_2023,Rental_rates Average_2020,Rental_rates Average_2021,Rental_rates Average_2022,Rental_rates Average_2023
58470,13123,1741,zip,MA,MA,Carlisle,"Boston-Cambridge-Newton, MA-NH","$944,856.06","$1,060,576.95","$1,171,954.79","$1,184,648.92",,,,
58471,6628,1742,zip,MA,MA,Concord,"Boston-Cambridge-Newton, MA-NH","$1,085,050.56","$1,226,287.97","$1,372,118.28","$1,363,208.92",,,,
58472,31470,1745,zip,MA,MA,Southborough,"Worcester, MA-CT","$476,462.51","$512,314.45","$555,159.19","$573,716.34",,,,
58473,7867,1746,zip,MA,MA,Holliston,"Boston-Cambridge-Newton, MA-NH","$538,686.43","$597,438.17","$638,414.50","$649,028.09",$nan,$nan,$nan,"$2,000.00"
58474,12336,1747,zip,MA,MA,Hopedale,"Worcester, MA-CT","$436,108.41","$480,136.48","$510,642.06","$522,136.16",,,,
58475,6567,1748,zip,MA,MA,Hopkinton,"Boston-Cambridge-Newton, MA-NH","$717,241.39","$808,780.14","$897,853.80","$902,638.93",$nan,$nan,"$2,759.77","$2,828.11"
58476,6109,1749,zip,MA,MA,Hudson,"Boston-Cambridge-Newton, MA-NH","$453,591.87","$501,951.17","$533,892.80","$540,953.17",$nan,$nan,"$2,234.48","$2,141.09"
58477,1762,1752,zip,MA,MA,Marlborough,"Boston-Cambridge-Newton, MA-NH","$464,133.62","$512,949.35","$540,725.78","$542,877.86",$nan,"$2,000.97","$2,214.96","$2,270.72"
58478,9433,1754,zip,MA,MA,Maynard,"Boston-Cambridge-Newton, MA-NH","$475,021.61","$512,249.19","$539,246.65","$546,435.90",$nan,$nan,$nan,"$2,133.81"
58479,12138,1756,zip,MA,MA,Mendon,"Worcester, MA-CT","$508,907.62","$571,673.18","$623,223.34","$638,754.29",,,,
58480,3584,1757,zip,MA,MA,Milford,"Worcester, MA-CT","$420,169.86","$466,778.11","$501,324.66","$510,310.69",$nan,$nan,$nan,"$1,953.35"
58481,2428,1760,zip,MA,MA,Natick,"Boston-Cambridge-Newton, MA-NH","$672,040.29","$743,527.54","$801,674.81","$820,532.43","$2,264.97","$2,344.10","$2,612.90","$2,687.24"
58482,13800,1770,zip,MA,MA,Sherborn,"Boston-Cambridge-Newton, MA-NH","$897,051.84","$995,724.71","$1,090,188.26","$1,106,547.98",,,,
58483,9536,1772,zip,MA,MA,Southborough,"Worcester, MA-CT","$713,650.80","$794,964.62","$878,154.66","$886,804.01",,,,
58484,13021,1773,zip,MA,MA,Lincoln,"Boston-Cambridge-Newton, MA-NH","$1,175,764.90","$1,344,774.89","$1,508,463.94","$1,508,278.83",,,,
58485,11422,1775,zip,MA,MA,Stow,"Boston-Cambridge-Newton, MA-NH","$608,296.52","$682,984.48","$743,723.25","$748,186.02",,,,
58486,6447,1776,zip,MA,MA,Sudbury,"Boston-Cambridge-Newton, MA-NH","$855,099.30","$947,375.94","$1,031,127.30","$1,048,469.71",,,,
58487,8011,1778,zip,MA,MA,Wayland,"Boston-Cambridge-Newton, MA-NH","$808,212.16","$903,396.25","$1,003,708.64","$1,014,303.96",,,,
58489,1812,1801,zip,MA,MA,Woburn,"Boston-Cambridge-Newton, MA-NH","$571,373.28","$623,906.16","$660,117.49","$665,350.40","$2,145.02","$2,269.97","$2,575.51","$2,669.21"
58490,4589,1803,zip,MA,MA,Burlington,"Boston-Cambridge-Newton, MA-NH","$645,934.49","$701,517.62","$746,082.73","$761,337.66",$nan,"$2,664.42","$2,851.12","$2,896.22"
58495,2474,1810,zip,MA,MA,Andover,"Boston-Cambridge-Newton, MA-NH","$748,433.82","$843,210.52","$916,888.87","$923,902.37","$2,016.35","$2,232.53","$2,512.80","$2,615.88"
58499,3253,1821,zip,MA,MA,Billerica,"Boston-Cambridge-Newton, MA-NH","$521,419.77","$567,074.09","$606,583.03","$613,417.51","$2,092.78","$2,284.89","$2,629.04","$2,716.75"
58501,4349,1824,zip,MA,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH","$550,231.62","$601,376.65","$639,931.20","$650,126.63",$nan,"$2,401.02","$2,542.60","$2,621.62"
58502,3128,1826,zip,MA,MA,Dracut,"Boston-Cambridge-Newton, MA-NH","$441,100.84","$489,336.76","$521,757.60","$529,227.86",,,,
58503,15575,1827,zip,MA,MA,Dunstable,"Boston-Cambridge-Newton, MA-NH","$575,800.94","$636,774.68","$688,569.00","$694,324.35",,,,
58504,4152,1830,zip,MA,MA,Haverhill,"Boston-Cambridge-Newton, MA-NH","$415,067.08","$463,759.09","$498,702.59","$502,852.80",$nan,"$1,682.21","$1,864.05","$1,935.86"
58506,4855,1832,zip,MA,MA,Haverhill,"Boston-Cambridge-Newton, MA-NH","$425,707.27","$478,323.29","$515,487.42","$515,141.28",$nan,$nan,$nan,"$2,047.85"
58507,10563,1833,zip,MA,MA,Georgetown,"Boston-Cambridge-Newton, MA-NH","$551,452.78","$610,143.16","$655,868.96","$665,619.12",,,,
58508,11704,1834,zip,MA,MA,Groveland,"Boston-Cambridge-Newton, MA-NH","$527,875.65","$580,840.72","$611,539.28","$614,449.68",,,,
58509,8064,1835,zip,MA,MA,Haverhill,"Boston-Cambridge-Newton, MA-NH","$434,301.55","$485,232.81","$520,059.63","$522,587.71",$nan,$nan,$nan,"$2,158.96"
58511,783,1841,zip,MA,MA,Lawrence,"Boston-Cambridge-Newton, MA-NH","$345,701.89","$393,640.62","$425,663.51","$426,527.46",,,,
58513,4194,1843,zip,MA,MA,Lawrence,"Boston-Cambridge-Newton, MA-NH","$383,171.29","$426,729.72","$452,573.50","$455,109.92",$nan,"$2,020.36","$2,144.15","$2,260.55"
58514,809,1844,zip,MA,MA,Methuen,"Boston-Cambridge-Newton, MA-NH","$441,614.87","$493,263.35","$527,203.59","$532,455.67",$nan,$nan,$nan,"$2,581.46"
58515,3478,1845,zip,MA,MA,North Andover,"Boston-Cambridge-Newton, MA-NH","$663,768.04","$748,747.34","$816,312.22","$822,603.30",$nan,"$2,269.57","$2,500.15","$2,671.37"
58516,7310,1850,zip,MA,MA,Lowell,"Boston-Cambridge-Newton, MA-NH","$333,652.91","$378,950.63","$409,909.28","$414,220.14",,,,
58517,3115,1851,zip,MA,MA,Lowell,"Boston-Cambridge-Newton, MA-NH","$380,788.22","$426,731.48","$456,166.52","$459,041.92",$nan,"$1,619.95","$1,804.83","$1,956.25"
58518,2338,1852,zip,MA,MA,Lowell,"Boston-Cambridge-Newton, MA-NH","$389,114.97","$438,298.98","$470,522.58","$470,790.34","$1,702.33","$1,817.95","$2,083.57","$2,135.32"
58520,3950,1854,zip,MA,MA,Lowell,"Boston-Cambridge-Newton, MA-NH","$384,119.13","$432,428.55","$465,517.85","$466,913.16",$nan,$nan,"$2,320.81","$2,462.35"
58521,11680,1860,zip,MA,MA,Merrimac,"Boston-Cambridge-Newton, MA-NH","$481,097.62","$553,225.72","$593,415.61","$595,820.39",,,,
58522,9471,1862,zip,MA,MA,Billerica,"Boston-Cambridge-Newton, MA-NH","$526,258.81","$574,102.76","$611,021.40","$615,993.52",,,,
58523,10057,1863,zip,MA,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH","$477,595.08","$522,069.78","$557,693.12","$563,650.84",$nan,$nan,$nan,"$2,718.70"
58527,4732,1867,zip,MA,MA,Reading,"Boston-Cambridge-Newton, MA-NH","$690,076.80","$750,841.37","$806,010.72","$820,123.23",,,,
58528,3314,1876,zip,MA,MA,Tewksbury,"Boston-Cambridge-Newton, MA-NH","$511,255.61","$560,290.95","$602,537.80","$612,628.66",$nan,"$2,309.20","$2,464.94","$2,462.44"
58529,8751,1879,zip,MA,MA,Tyngsboro,"Boston-Cambridge-Newton, MA-NH","$500,793.05","$557,641.90","$606,975.92","$614,453.15",,,,
58530,4331,1880,zip,MA,MA,Wakefield,"Boston-Cambridge-Newton, MA-NH","$631,982.54","$692,592.10","$732,395.53","$736,617.91",$nan,$nan,"$2,802.91","$2,704.02"
58532,4958,1886,zip,MA,MA,Westford,"Boston-Cambridge-Newton, MA-NH","$641,854.73","$712,691.94","$786,138.66","$794,032.65",$nan,$nan,$nan,"$2,674.43"
58533,5244,1887,zip,MA,MA,Wilmington,"Boston-Cambridge-Newton, MA-NH","$562,426.35","$622,689.54","$664,294.02","$668,603.04",$nan,$nan,$nan,"$2,737.50"
58536,5364,1890,zip,MA,MA,Winchester,"Boston-Cambridge-Newton, MA-NH","$1,201,036.50","$1,308,031.14","$1,445,200.92","$1,473,132.08",$nan,$nan,$nan,"$3,241.65"
58539,1142,1902,zip,MA,MA,Lynn,"Boston-Cambridge-Newton, MA-NH","$420,750.81","$470,158.06","$495,996.39","$493,731.97",$nan,$nan,"$2,561.57","$2,404.22"
58541,5869,1904,zip,MA,MA,Lynn,"Boston-Cambridge-Newton, MA-NH","$472,082.88","$518,692.53","$545,570.04","$546,316.91",,,,
58542,4615,1905,zip,MA,MA,Lynn,"Boston-Cambridge-Newton, MA-NH","$447,313.82","$486,254.69","$507,425.52","$504,924.63",,,,
58543,3880,1906,zip,MA,MA,Saugus,"Boston-Cambridge-Newton, MA-NH","$535,709.37","$589,711.73","$616,804.13","$619,400.01",$nan,$nan,$nan,"$3,034.26"
58544,8242,1907,zip,MA,MA,Swampscott,"Boston-Cambridge-Newton, MA-NH","$661,005.05","$740,626.10","$790,161.10","$791,898.80",$nan,$nan,$nan,"$2,706.08"
58545,19612,1908,zip,MA,MA,Nahant,"Boston-Cambridge-Newton, MA-NH","$700,873.11","$789,161.74","$857,452.02","$877,949.66",,,,
58547,7008,1913,zip,MA,MA,Amesbury,"Boston-Cambridge-Newton, MA-NH","$462,251.38","$526,396.87","$568,531.85","$573,084.56",$nan,$nan,"$2,236.98","$2,278.44"
58548,2233,1915,zip,MA,MA,Beverly,"Boston-Cambridge-Newton, MA-NH","$571,365.05","$632,557.18","$666,371.78","$672,187.26","$1,936.20","$2,068.87","$2,314.25","$2,432.69"
58549,10735,1921,zip,MA,MA,Boxford,"Boston-Cambridge-Newton, MA-NH","$788,354.16","$885,617.49","$953,178.72","$953,120.92",,,,
58550,15684,1922,zip,MA,MA,Newbury,"Boston-Cambridge-Newton, MA-NH","$590,828.78","$663,891.92","$706,099.82","$711,879.97",,,,
58551,4098,1923,zip,MA,MA,Danvers,"Boston-Cambridge-Newton, MA-NH","$557,778.87","$626,120.26","$665,427.40","$668,190.28",$nan,$nan,"$2,730.05","$2,700.76"
58552,15023,1929,zip,MA,MA,Essex,"Boston-Cambridge-Newton, MA-NH","$624,471.41","$717,897.14","$783,875.11","$797,254.14",,,,
58553,4373,1930,zip,MA,MA,Gloucester,"Boston-Cambridge-Newton, MA-NH","$527,566.30","$604,387.74","$661,653.36","$677,392.45",$nan,$nan,"$2,201.46","$2,238.39"
58557,8537,1938,zip,MA,MA,Ipswich,"Boston-Cambridge-Newton, MA-NH","$638,010.17","$725,584.52","$781,631.75","$782,733.30",,,,
58558,8476,1940,zip,MA,MA,Lynnfield,"Boston-Cambridge-Newton, MA-NH","$767,205.92","$871,615.18","$940,194.04","$959,229.91",$nan,$nan,$nan,"$2,969.98"
58559,14911,1944,zip,MA,MA,Manchester,"Boston-Cambridge-Newton, MA-NH","$935,145.69","$1,084,546.72","$1,214,666.48","$1,238,656.33",,,,
58560,8049,1945,zip,MA,MA,Marblehead,"Boston-Cambridge-Newton, MA-NH","$774,463.54","$871,503.40","$957,610.52","$963,267.99",$nan,$nan,$nan,"$2,200.00"
58561,9886,1949,zip,MA,MA,Middleton,"Boston-Cambridge-Newton, MA-NH","$718,945.65","$804,701.05","$876,083.40","$881,932.22",,,,
58562,6918,1950,zip,MA,MA,Newburyport,"Boston-Cambridge-Newton, MA-NH","$698,299.56","$800,286.28","$890,397.55","$895,107.76",$nan,$nan,$nan,"$2,253.54"
58563,14697,1951,zip,MA,MA,Newbury,"Boston-Cambridge-Newton, MA-NH","$634,640.82","$725,275.27","$805,782.85","$823,663.78",,,,
58564,10342,1952,zip,MA,MA,Salisbury,"Boston-Cambridge-Newton, MA-NH","$455,433.38","$520,404.38","$552,039.21","$552,530.83",,,,
58565,721,1960,zip,MA,MA,Peabody,"Boston-Cambridge-Newton, MA-NH","$541,645.81","$600,519.32","$634,595.69","$638,561.70",$nan,"$2,378.82","$2,570.87","$2,690.95"
58568,12566,1966,zip,MA,MA,Rockport,"Boston-Cambridge-Newton, MA-NH","$645,863.29","$729,714.60","$803,642.32","$808,981.20",,,,
58569,12774,1969,zip,MA,MA,Rowley,"Boston-Cambridge-Newton, MA-NH","$574,845.23","$648,057.03","$699,452.68","$711,978.22",,,,
58570,1799,1970,zip,MA,MA,Salem,"Boston-Cambridge-Newton, MA-NH","$489,595.71","$557,288.17","$598,132.71","$602,603.20","$2,053.07","$2,172.48","$2,407.46","$2,493.65"
58572,11102,1982,zip,MA,MA,Hamilton,"Boston-Cambridge-Newton, MA-NH","$665,426.07","$740,440.61","$793,187.71","$794,428.32",,,,
58573,11882,1983,zip,MA,MA,Topsfield,"Boston-Cambridge-Newton, MA-NH","$727,591.61","$807,588.99","$856,374.25","$851,748.88",,,,
58574,13350,1984,zip,MA,MA,Wenham,"Boston-Cambridge-Newton, MA-NH","$729,260.96","$825,965.07","$901,707.21","$900,300.48",,,,
58575,12933,1985,zip,MA,MA,West Newbury,"Boston-Cambridge-Newton, MA-NH","$664,687.22","$752,059.04","$816,163.70","$823,107.72",,,,
58577,7071,2019,zip,MA,MA,Bellingham,"Boston-Cambridge-Newton, MA-NH","$397,408.82","$437,285.83","$464,070.08","$466,007.68",$nan,$nan,$nan,"$2,165.06"
58579,5041,2021,zip,MA,MA,Canton,"Boston-Cambridge-Newton, MA-NH","$633,192.10","$707,880.61","$765,199.88","$767,528.96",$nan,"$2,425.82","$2,604.52","$2,805.62"
58580,11829,2025,zip,MA,MA,Cohasset,"Boston-Cambridge-Newton, MA-NH","$974,088.94","$1,114,149.85","$1,259,523.75","$1,264,221.12",,,,
58581,4832,2026,zip,MA,MA,Dedham,"Boston-Cambridge-Newton, MA-NH","$592,438.13","$645,220.68","$680,585.46","$679,350.68",$nan,$nan,"$2,471.20","$2,718.57"
58583,12447,2030,zip,MA,MA,Dover,"Boston-Cambridge-Newton, MA-NH","$1,254,577.70","$1,378,595.29","$1,517,994.22","$1,529,996.04",,,,
58585,13632,2032,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH","$625,823.85","$679,572.55","$713,684.95","$709,177.72",,,,
58586,6513,2035,zip,MA,MA,Foxborough,"Boston-Cambridge-Newton, MA-NH","$533,818.09","$589,828.35","$627,198.92","$630,036.52",$nan,$nan,"$2,596.43","$2,787.77"
58587,2999,2038,zip,MA,MA,Franklin,"Boston-Cambridge-Newton, MA-NH","$543,368.27","$597,008.17","$642,996.63","$652,353.33",$nan,"$1,936.97","$2,159.03","$2,198.55"
58590,5340,2043,zip,MA,MA,Hingham,"Boston-Cambridge-Newton, MA-NH","$916,554.41","$1,050,210.88","$1,165,920.29","$1,163,347.13",,,,
58592,15795,2045,zip,MA,MA,Hull,"Boston-Cambridge-Newton, MA-NH","$509,946.35","$580,828.33","$641,450.24","$637,647.30",$nan,$nan,$nan,"$3,196.00"
58594,5194,2048,zip,MA,MA,Mansfield,"Providence-Warwick, RI-MA","$548,012.84","$598,772.90","$640,560.75","$652,822.71",$nan,"$2,141.31","$2,413.96","$2,473.64"
58595,4988,2050,zip,MA,MA,Marshfield,"Boston-Cambridge-Newton, MA-NH","$533,720.76","$609,196.02","$664,882.07","$681,397.97",,,,
58597,8547,2052,zip,MA,MA,Medfield,"Boston-Cambridge-Newton, MA-NH","$809,037.27","$888,826.55","$950,866.38","$945,873.68",,,,
58598,8435,2053,zip,MA,MA,Medway,"Boston-Cambridge-Newton, MA-NH","$531,087.97","$581,340.53","$622,878.72","$629,495.18",,,,
58599,10550,2054,zip,MA,MA,Millis,"Boston-Cambridge-Newton, MA-NH","$502,432.59","$552,800.17","$592,049.17","$598,174.44",,,,
58601,9352,2056,zip,MA,MA,Norfolk,"Boston-Cambridge-Newton, MA-NH","$604,951.93","$674,180.88","$722,406.73","$724,529.44",,,,
58604,9195,2061,zip,MA,MA,Norwell,"Boston-Cambridge-Newton, MA-NH","$718,006.91","$812,250.42","$892,847.33","$892,573.80",,,,
58605,3339,2062,zip,MA,MA,Norwood,"Boston-Cambridge-Newton, MA-NH","$560,253.60","$612,890.38","$643,049.36","$651,613.83",$nan,$nan,"$2,527.04","$2,596.24"
58607,7712,2066,zip,MA,MA,Scituate,"Boston-Cambridge-Newton, MA-NH","$660,815.96","$758,542.18","$838,489.21","$847,523.94",,,,
58608,6631,2067,zip,MA,MA,Sharon,"Boston-Cambridge-Newton, MA-NH","$649,269.41","$711,690.15","$754,574.06","$769,225.71",$nan,$nan,$nan,"$2,818.50"
58610,24914,2071,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH","$637,273.01","$692,386.88","$736,714.02","$738,990.80",,,,
58611,3847,2072,zip,MA,MA,Stoughton,"Boston-Cambridge-Newton, MA-NH","$468,692.78","$513,407.78","$549,400.05","$552,940.46",$nan,$nan,"$2,389.45","$2,456.63"
58612,5720,2081,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH","$623,624.74","$677,714.66","$712,675.36","$709,487.80",$nan,$nan,$nan,"$2,712.59"
58613,7332,2090,zip,MA,MA,Westwood,"Boston-Cambridge-Newton, MA-NH","$886,188.02","$992,105.34","$1,061,274.13","$1,070,143.21",$nan,$nan,"$3,073.44","$3,096.18"
58614,8850,2093,zip,MA,MA,Wrentham,"Boston-Cambridge-Newton, MA-NH","$534,973.52","$604,448.67","$651,346.76","$657,292.75",$nan,$nan,$nan,"$2,281.55"
58622,14147,2108,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$4,547,584.30","$4,808,343.88","$5,037,141.20","$4,864,799.48",$nan,"$2,597.49","$2,898.47","$3,092.54"
58628,8520,2114,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",$nan,$nan,"$2,726,152.12","$2,625,610.80","$2,714.63","$2,710.98","$3,051.04","$3,140.07"
58629,4180,2115,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$1,172,981.99","$1,379,259.04","$1,519,287.34","$1,473,602.20","$2,452.03","$2,470.31","$2,747.57","$2,916.90"
58630,5618,2116,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$2,272,883.72","$2,408,121.95","$2,527,423.47","$2,486,499.84","$2,673.25","$2,609.01","$2,960.58","$3,091.94"
58632,4048,2118,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$2,413,221.84","$2,595,177.05","$2,737,191.98","$2,590,204.89","$2,956.53","$3,030.57","$3,391.74","$3,489.37"
58633,3983,2119,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$546,908.78","$615,733.17","$655,172.34","$629,464.85","$2,632.16","$2,838.90","$3,211.92","$3,417.74"
58634,7345,2120,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$852,817.37","$1,003,590.30","$1,050,055.54","$974,085.35","$2,787.94","$2,890.03","$3,221.72","$3,492.46"
58635,3699,2121,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$510,827.64","$578,196.16","$616,958.59","$601,892.20",$nan,$nan,$nan,"$2,945.04"
58636,5048,2122,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$604,990.05","$669,095.82","$702,645.71","$687,446.53",$nan,$nan,"$2,646.56","$2,823.69"
58638,616,2124,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$596,516.81","$653,983.09","$692,469.56","$678,819.15","$2,260.76","$2,320.20","$2,559.28","$2,656.74"
58639,3228,2125,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$610,981.60","$676,017.23","$719,724.85","$698,348.53","$2,815.37","$2,924.69","$3,283.28","$3,461.64"
58640,4585,2126,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$459,729.19","$506,435.88","$533,890.35","$530,743.98",,,,
58641,2594,2127,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$819,328.22","$897,675.58","$961,989.55","$939,954.76","$3,052.98","$3,175.29","$3,558.62","$3,789.78"
58642,1688,2128,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$588,007.26","$643,282.06","$685,945.98","$664,200.51","$2,452.44","$2,488.36","$2,734.31","$2,885.90"
58643,6499,2129,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$1,059,311.09","$1,159,691.52","$1,270,886.28","$1,256,926.48","$2,703.98","$2,766.81","$3,045.05","$3,172.97"
58644,1891,2130,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$901,509.27","$992,708.72","$1,065,971.04","$1,051,709.27","$2,461.84","$2,522.72","$2,797.20","$2,947.98"
58645,3087,2131,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$619,960.68","$682,651.01","$716,528.05","$706,749.61","$2,188.86","$2,239.86","$2,504.02","$2,629.46"
58646,4438,2132,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$654,009.89","$720,547.58","$756,916.83","$754,675.01","$2,085.99","$2,133.55","$2,326.31","$2,528.28"
58648,6060,2134,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$827,067.57","$937,647.54","$984,027.58","$906,453.77","$2,313.73","$2,311.22","$2,601.70","$2,736.43"
58649,1464,2135,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$771,560.64","$847,881.96","$891,402.06","$849,343.11","$2,430.41","$2,388.26","$2,661.78","$2,842.17"
58650,1894,2136,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH","$500,304.83","$555,083.70","$585,897.33","$584,931.96",$nan,$nan,$nan,"$2,386.40"
58652,2057,2138,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH","$1,987,265.89","$2,153,138.64","$2,382,200.41","$2,332,277.19","$2,552.09","$2,577.89","$2,867.37","$2,942.23"
58653,2155,2139,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH","$1,299,298.52","$1,403,621.77","$1,502,581.96","$1,432,699.28","$3,033.67","$3,017.07","$3,382.31","$3,439.46"
58654,6059,2140,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH","$1,286,730.50","$1,377,522.85","$1,471,540.75","$1,423,946.37","$2,659.83","$2,715.14","$3,069.95","$3,144.74"
58655,7946,2141,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH","$998,096.30","$1,066,305.60","$1,114,778.49","$1,077,215.96","$2,829.08","$2,848.55","$3,228.00","$3,449.48"
58657,4673,2143,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH","$985,481.24","$1,061,726.88","$1,121,459.42","$1,087,245.02","$2,639.48","$2,654.48","$2,956.16","$3,088.99"
58658,4753,2144,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH","$1,144,231.08","$1,209,277.06","$1,295,580.31","$1,261,662.90","$2,952.49","$2,923.69","$3,240.93","$3,379.77"
58659,4317,2145,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH","$782,465.35","$844,203.18","$888,550.11","$870,200.16","$2,579.59","$2,628.19","$2,889.05","$3,056.63"
58660,310,2148,zip,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH","$550,863.14","$602,651.62","$639,520.11","$638,644.66","$1,938.44","$1,973.58","$2,202.45","$2,259.79"
58661,1072,2149,zip,MA,MA,Everett,"Boston-Cambridge-Newton, MA-NH","$528,273.45","$572,041.83","$595,650.92","$591,370.36","$2,336.04","$2,429.12","$2,684.65","$2,759.70"
58662,1889,2150,zip,MA,MA,Chelsea,"Boston-Cambridge-Newton, MA-NH","$487,935.25","$538,729.67","$566,910.39","$561,287.22","$2,103.65","$2,186.54","$2,517.63","$2,530.03"
58663,668,2151,zip,MA,MA,Revere,"Boston-Cambridge-Newton, MA-NH","$513,424.90","$562,214.52","$589,080.22","$586,255.63","$2,158.71","$2,232.19","$2,504.60","$2,595.42"
58664,8482,2152,zip,MA,MA,Winthrop,"Boston-Cambridge-Newton, MA-NH","$585,652.21","$642,710.79","$675,450.25","$676,404.61",$nan,$nan,"$2,389.26","$2,427.70"
58666,381,2155,zip,MA,MA,Medford,"Boston-Cambridge-Newton, MA-NH","$690,321.46","$737,528.60","$778,325.69","$782,181.50","$2,605.10","$2,702.65","$3,050.74","$3,216.56"
58669,749,2169,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH","$535,954.64","$577,398.03","$612,648.90","$615,023.90","$2,032.34","$2,122.68","$2,398.99","$2,454.47"
58670,6515,2170,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH","$622,485.28","$657,907.39","$691,135.76","$690,512.74",$nan,"$1,713.88","$1,870.62","$1,934.49"
58671,7598,2171,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH","$593,111.97","$636,865.74","$676,119.90","$681,850.80","$2,307.49","$2,429.92","$2,671.64","$2,767.97"
58672,3768,2176,zip,MA,MA,Melrose,"Boston-Cambridge-Newton, MA-NH","$718,704.83","$785,367.38","$834,426.33","$835,696.56","$2,278.57","$2,355.07","$2,699.47","$2,786.48"
